framerate = 10f
Time (us), Accel_X (mG), Accel_Y (mG), Accel_Z (mG), Gyro_X (mRad/s), Gyro_Y (mRad/s), Gyro_Z (mRad/s), Mag_X (mGauss), Mag_Y (mGauss), Mag_Z (mGauss)
6555542613, -4, -34, -1002, -4, 2, -2, 263, 536, 463
6555642522, 2, -29, -997, -2, -3, 0, 262, 537, 465
6555642522, 2, -29, -997, -2, -3, 0, 262, 537, 465
6555742446, -5, -31, -1000, -3, 0, -4, 261, 538, 467
6555742446, -5, -31, -1000, -3, 0, -4, 261, 538, 467
6555842530, -3, -28, -995, -5, 0, -12, 261, 539, 468
6555842530, -3, -28, -995, -5, 0, -12, 261, 539, 468
6555942459, -1, -24, -1001, -3, 4, -12, 260, 540, 470
6555942459, -1, -24, -1001, -3, 4, -12, 260, 540, 470
6556042530, -2, -23, -995, -4, 0, -13, 259, 536, 464
6556042530, -2, -23, -995, -4, 0, -13, 259, 536, 464
6556142641, -1, -13, -992, -4, 1, -8, 259, 530, 458
6556142641, -1, -13, -992, -4, 1, -8, 259, 530, 458
6556242522, -7, -23, -996, -5, 1, -6, 257, 544, 475
6556242522, -7, -23, -996, -5, 1, -6, 257, 544, 475
6556342592, -5, -32, -998, -7, 1, -7, 256, 537, 468
6556342592, -5, -32, -998, -7, 1, -7, 256, 537, 468
6556442532, -2, -34, -1002, -8, 1, -9, 255, 537, 469
6556442532, -2, -34, -1002, -8, 1, -9, 255, 537, 469
6556542416, -3, -38, -1006, -6, 0, -6, 254, 547, 481
6556542416, -3, -38, -1006, -6, 0, -6, 254, 547, 481
6556642424, 2, -35, -996, -6, 1, -6, 253, 548, 483
6556642424, 2, -35, -996, -6, 1, -6, 253, 548, 483
6556742619, -3, -34, -999, -6, 0, -5, 252, 549, 485
6556742619, -3, -34, -999, -6, 0, -5, 252, 549, 485
6556842459, -1, -33, -1001, -6, 0, -5, 251, 549, 486
6556842459, -1, -33, -1001, -6, 0, -5, 251, 549, 486
6556942571, -2, -34, -1008, -5, 1, -5, 250, 550, 489
6556942571, -2, -34, -1008, -5, 1, -5, 250, 550, 489
6557042647, -3, -33, -1003, -4, 1, -7, 250, 548, 487
6557042647, -3, -33, -1003, -4, 1, -7, 250, 548, 487
6557142479, 1, -28, -998, -6, 4, -4, 249, 551, 491
6557142479, 1, -28, -998, -6, 4, -4, 249, 551, 491
6557242492, 1, -21, -997, -5, 1, 0, 249, 540, 480
6557242492, 1, -21, -997, -5, 1, 0, 249, 540, 480
6557342480, 1, -23, -1003, -7, 1, -4, 248, 551, 493
6557342480, 1, -23, -1003, -7, 1, -4, 248, 551, 493
6557442456, -5, -24, -1004, -6, 2, 0, 248, 553, 495
6557442456, -5, -24, -1004, -6, 2, 0, 248, 553, 495
6557542480, 0, -24, -1000, -7, 4, -1, 247, 553, 497
6557542480, 0, -24, -1000, -7, 4, -1, 247, 553, 497
6557642657, 2, -24, -1002, -6, 3, 1, 247, 552, 497
6557642657, 2, -24, -1002, -6, 3, 1, 247, 552, 497
6557742520, 7, -31, -1005, -3, 4, 1, 246, 554, 501
6557742520, 7, -31, -1005, -3, 4, 1, 246, 554, 501
6557842392, 0, -34, -1000, -1, -1, 0, 245, 552, 500
6557842392, 0, -34, -1000, -1, -1, 0, 245, 552, 500
6557942443, -7, -31, -1002, -1, -2, -3, 245, 555, 504
6557942443, -7, -31, -1002, -1, -2, -3, 245, 555, 504
6558042443, -9, -25, -999, -1, 1, -10, 244, 547, 498
6558042443, -9, -25, -999, -1, 1, -10, 244, 547, 498
6558142418, -4, -29, -995, -6, 6, -8, 244, 544, 497
6558142418, -4, -29, -995, -6, 6, -8, 244, 544, 497
6558242460, 0, -23, -996, -6, 6, 4, 242, 548, 502
6558242460, 0, -23, -996, -6, 6, 4, 242, 548, 502
6558342504, -3, -26, -1000, -6, 4, -1, 243, 549, 504
6558342504, -3, -26, -1000, -6, 4, -1, 243, 549, 504
6558442402, -3, -25, -1000, -5, 0, -6, 242, 548, 504
6558442402, -3, -25, -1000, -5, 0, -6, 242, 548, 504
6558542464, -2, -30, -1002, -4, 1, -2, 241, 558, 517
6558542464, -2, -30, -1002, -4, 1, -2, 241, 558, 517
6558642713, -7, -22, -998, -4, 3, -1, 240, 560, 521
6558642713, -7, -22, -998, -4, 3, -1, 240, 560, 521
6558742688, 0, -17, -995, -4, 4, -4, 239, 561, 522
6558742688, 0, -17, -995, -4, 4, -4, 239, 561, 522
6558842485, -1, -23, -995, -6, 3, 0, 239, 552, 515
6558842485, -1, -23, -995, -6, 3, 0, 239, 552, 515
6558942535, -2, -30, -1004, -4, 0, -3, 239, 557, 522
6558942535, -2, -30, -1004, -4, 0, -3, 239, 557, 522
6559042531, -5, -13, -1003, -3, 0, -3, 238, 554, 521
6559042531, -5, -13, -1003, -3, 0, -3, 238, 554, 521
6559147708, -3, -31, -996, -6, 7, 0, 237, 559, 527
6559147708, -3, -31, -996, -6, 7, 0, 237, 559, 527
6559242409, -3, -3, -997, -8, 2, 0, 237, 559, 530
6559242409, -3, -3, -997, -8, 2, 0, 237, 559, 530
6559342413, 0, -20, -998, -6, 7, -7, 236, 561, 535
6559342413, 0, -20, -998, -6, 7, -7, 236, 561, 535
6559442465, -1, -27, -1005, -4, 0, -4, 235, 562, 539
6559442465, -1, -27, -1005, -4, 0, -4, 235, 562, 539
6559542471, -1, -27, -997, -4, 0, -2, 234, 561, 542
6559542471, -1, -27, -997, -4, 0, -2, 234, 561, 542
6559642449, 0, -25, -1000, -5, -1, -2, 233, 561, 545
6559642449, 0, -25, -1000, -5, -1, -2, 233, 561, 545
6559742533, -2, -28, -1001, -6, 0, -2, 232, 562, 551
6559742533, -2, -28, -1001, -6, 0, -2, 232, 562, 551
6559842381, -1, -32, -1001, -5, -1, -2, 231, 561, 553
6559842381, -1, -32, -1001, -5, -1, -2, 231, 561, 553
6559942484, -9, -31, -1001, -7, -2, -3, 231, 560, 555
6559942484, -9, -31, -1001, -7, -2, -3, 231, 560, 555
6560042531, -5, -25, -1002, -7, 2, -2, 231, 547, 546
6560042531, -5, -25, -1002, -7, 2, -2, 231, 547, 546
6560142476, -7, -30, -1000, -5, 3, 0, 230, 549, 549
6560142476, -7, -30, -1000, -5, 3, 0, 230, 549, 549
6560242528, 0, -25, -1003, -4, 3, -1, 230, 557, 561
6560242528, 0, -25, -1003, -4, 3, -1, 230, 557, 561
6560342549, -2, -26, -1003, -2, 1, -2, 228, 565, 573
6560342549, -2, -26, -1003, -2, 1, -2, 228, 565, 573
6560442462, -3, -23, -998, -3, 0, -2, 228, 566, 576
6560442462, -3, -23, -998, -3, 0, -2, 228, 566, 576
6560542470, -4, -16, -1000, -6, 3, 0, 227, 565, 579
6560542470, -4, -16, -1000, -6, 3, 0, 227, 565, 579
6560642442, 0, -24, -1001, -6, 0, 3, 226, 563, 580
6560642442, 0, -24, -1001, -6, 0, 3, 226, 563, 580
6560742433, -2, -38, -1004, -4, 0, -2, 226, 564, 585
6560742433, -2, -38, -1004, -4, 0, -2, 226, 564, 585
6560842382, 0, -29, -1008, -4, -1, -6, 225, 562, 587
6560842382, 0, -29, -1008, -4, -1, -6, 225, 562, 587
6560942518, -2, -29, -1000, -6, 1, 1, 225, 561, 589
6560942518, -2, -29, -1000, -6, 1, 1, 225, 561, 589
6561042422, 0, -22, -997, -5, 3, 5, 224, 558, 589
6561042422, 0, -22, -997, -5, 3, 5, 224, 558, 589
6561142435, 1, -23, -999, -5, 0, 4, 224, 555, 590
6561142435, 1, -23, -999, -5, 0, 4, 224, 555, 590
6561242433, -3, -21, -1002, -6, 0, 3, 223, 561, 599
6561242433, -3, -21, -1002, -6, 0, 3, 223, 561, 599
6561342375, -4, -26, -1004, -5, 0, 1, 223, 562, 604
6561342375, -4, -26, -1004, -5, 0, 1, 223, 562, 604
6561442383, -2, -23, -1001, -5, 0, 6, 223, 562, 607
6561442383, -2, -23, -1001, -5, 0, 6, 223, 562, 607
6561542492, -8, -17, -996, -5, 0, 15, 223, 561, 610
6561542492, -8, -17, -996, -5, 0, 15, 223, 561, 610
6561642409, -5, -16, -999, -6, 3, 9, 222, 559, 613
6561642409, -5, -16, -999, -6, 3, 9, 222, 559, 613
6561742449, -3, -19, -999, -4, 5, 4, 222, 559, 616
6561742449, -3, -19, -999, -4, 5, 4, 222, 559, 616
6561842470, 3, -23, -996, -3, 2, 4, 222, 554, 616
6561842470, 3, -23, -996, -3, 2, 4, 222, 554, 616
6561942419, 0, -26, -1000, -4, 0, 5, 222, 552, 618
6561942419, 0, -26, -1000, -4, 0, 5, 222, 552, 618
6562042389, -8, -26, -1003, -2, -2, 0, 222, 542, 611
6562042389, -8, -26, -1003, -2, -2, 0, 222, 542, 611
6562142552, -4, -22, -1000, -3, 0, -4, 221, 544, 619
6562142552, -4, -22, -1000, -3, 0, -4, 221, 544, 619
6562242515, -1, -18, -999, -4, 0, -1, 221, 552, 630
6562242515, -1, -18, -999, -4, 0, -1, 221, 552, 630
6562342420, -2, -22, -999, -4, 1, 5, 220, 546, 629
6562342420, -2, -22, -999, -4, 1, 5, 220, 546, 629
6562442466, -4, -22, -997, -6, 2, 5, 219, 552, 640
6562442466, -4, -22, -997, -6, 2, 5, 219, 552, 640
6562542429, -4, -16, -994, -5, 2, 2, 219, 550, 643
6562542429, -4, -16, -994, -5, 2, 2, 219, 550, 643
6562642375, -1, -20, -998, -6, 3, 1, 218, 549, 648
6562642375, -1, -20, -998, -6, 3, 1, 218, 549, 648
6562742435, -1, -25, -999, -4, 4, 0, 217, 549, 654
6562742435, -1, -25, -999, -4, 4, 0, 217, 549, 654
6562842379, -6, -21, -1000, -4, 0, 5, 217, 545, 653
6562842379, -6, -21, -1000, -4, 0, 5, 217, 545, 653
6562942498, -3, -22, -1001, -4, 0, 5, 216, 546, 658
6562942498, -3, -22, -1001, -4, 0, 5, 216, 546, 658
6563042506, -5, -31, -1001, -4, 3, -1, 216, 538, 653
6563042506, -5, -31, -1001, -4, 3, -1, 216, 538, 653
6563142450, -5, -29, -1004, -3, -5, 7, 215, 543, 664
6563142450, -5, -29, -1004, -3, -5, 7, 215, 543, 664
6563242463, -6, -16, -1006, -2, 3, 5, 215, 542, 667
6563242463, -6, -16, -1006, -2, 3, 5, 215, 542, 667
6563342431, -4, -20, -1002, -3, 1, 5, 214, 543, 673
6563342431, -4, -20, -1002, -3, 1, 5, 214, 543, 673
6563442387, -11, -31, -998, 0, 2, -1, 214, 540, 676
6563442387, -11, -31, -998, 0, 2, -1, 214, 540, 676
6563542392, -5, -33, -1007, -2, 2, -6, 213, 538, 677
6563542392, -5, -33, -1007, -2, 2, -6, 213, 538, 677
6563642488, -14, -58, -998, -1, 0, -4, 213, 536, 677
6563642488, -14, -58, -998, -1, 0, -4, 213, 536, 677
6563742474, -4, -31, -996, -2, 5, -1, 214, 535, 675
6563742474, -4, -31, -996, -2, 5, -1, 214, 535, 675
6563842952, -7, -21, -1002, -2, 1, -4, 214, 539, 676
6563842952, -7, -21, -1002, -2, 1, -4, 214, 539, 676
6563942836, -9, -29, -1000, -1, 2, -19, 214, 534, 668
6563942836, -9, -29, -1000, -1, 2, -19, 214, 534, 668
6564042469, -1, -24, -996, -4, 1, -27, 215, 524, 654
6564042469, -1, -24, -996, -4, 1, -27, 215, 524, 654
6564142424, 0, 4, -1000, -3, 1, 4, 215, 526, 652
6564142424, 0, 4, -1000, -3, 1, 4, 215, 526, 652
6564242428, -4, -5, -999, -4, 8, 35, 215, 535, 660
6564342445, -10, -31, -1000, -5, 5, 27, 216, 539, 665
6564342445, -10, -31, -1000, -5, 5, 27, 216, 539, 665
6564442605, -12, -21, -995, -2, 3, 0, 217, 540, 667
6564442605, -12, -21, -995, -2, 3, 0, 217, 540, 667
6564542522, -10, -15, -1001, -3, 0, -28, 217, 538, 665
6564542522, -10, -15, -1001, -3, 0, -28, 217, 538, 665
6564642396, 4, -24, -998, -4, 0, -20, 216, 539, 665
6564642396, 4, -24, -998, -4, 0, -20, 216, 539, 665
6564742467, 1, -16, -1003, -4, 1, 2, 215, 541, 666
6564742467, 1, -16, -1003, -4, 1, 2, 215, 541, 666
