framerate = 10f
Time (us), Accel_X (mG), Accel_Y (mG), Accel_Z (mG), Gyro_X (mRad/s), Gyro_Y (mRad/s), Gyro_Z (mRad/s), Mag_X (mGauss), Mag_Y (mGauss), Mag_Z (mGauss)
6739942387, 0, -33, -998, -4, 2, 2, 242, 557, 510
6740042444, -6, -32, -998, -6, 3, 0, 242, 558, 514
6740042444, -6, -32, -998, -6, 3, 0, 242, 558, 514
6740142379, -1, -27, -996, -8, 2, -4, 241, 557, 515
6740142379, -1, -27, -996, -8, 2, -4, 241, 557, 515
6740242398, 4, -30, -1000, -6, 3, 0, 240, 559, 520
6740242398, 4, -30, -1000, -6, 3, 0, 240, 559, 520
6740342485, 0, -24, -997, -6, 1, -3, 239, 551, 516
6740342485, 0, -24, -997, -6, 1, -3, 239, 551, 516
6740442495, 1, -26, -1002, -6, -1, -1, 238, 553, 522
6740442495, 1, -26, -1002, -6, -1, -1, 238, 553, 522
6740542466, -1, -26, -999, -6, 3, 1, 237, 551, 522
6740542466, -1, -26, -999, -6, 3, 1, 237, 551, 522
6740642437, 0, -29, -1001, -5, 3, -3, 236, 560, 535
6740642437, 0, -29, -1001, -5, 3, -3, 236, 560, 535
6740742397, 0, -27, -999, -5, 0, -3, 235, 561, 540
6740742397, 0, -27, -999, -5, 0, -3, 235, 561, 540
6740842425, -6, -26, -1004, -5, 2, -3, 234, 561, 544
6740842425, -6, -26, -1004, -5, 2, -3, 234, 561, 544
6740942492, -1, -22, -999, -4, 1, -4, 233, 563, 548
6740942492, -1, -22, -999, -4, 1, -4, 233, 563, 548
6741042477, -3, -25, -999, -3, 1, -3, 232, 563, 551
6741042477, -3, -25, -999, -3, 1, -3, 232, 563, 551
6741142586, -3, -25, -996, -4, 0, -2, 231, 562, 555
6741142586, -3, -25, -996, -4, 0, -2, 231, 562, 555
6741242496, -4, -24, -1002, -5, 1, -2, 232, 564, 559
6741242496, -4, -24, -1002, -5, 1, -2, 232, 564, 559
6741342437, -3, -35, -1000, -3, 2, 0, 232, 558, 557
6741342437, -3, -35, -1000, -3, 2, 0, 232, 558, 557
6741442476, -2, -25, -1004, -5, 1, 0, 231, 557, 560
6741442476, -2, -25, -1004, -5, 1, 0, 231, 557, 560
6741542471, -4, -18, -1001, -5, 1, 0, 230, 554, 561
6741542471, -4, -18, -1001, -5, 1, 0, 230, 554, 561
6741642401, 0, -23, -1001, -6, 2, 1, 229, 557, 569
6741642401, 0, -23, -1001, -6, 2, 1, 229, 557, 569
6741742461, 0, -15, -1001, -7, 0, 0, 228, 561, 577
6741742461, 0, -15, -1001, -7, 0, 0, 228, 561, 577
6741842490, -1, -15, -1001, -7, 0, 3, 228, 561, 582
6741842490, -1, -15, -1001, -7, 0, 3, 228, 561, 582
6741942448, -3, -19, -1004, -8, -3, 9, 227, 560, 587
6741942448, -3, -19, -1004, -8, -3, 9, 227, 560, 587
6742042453, -2, -22, -1005, -6, 0, 18, 227, 558, 592
6742042453, -2, -22, -1005, -6, 0, 18, 227, 558, 592
6742142438, -3, -25, -998, -7, 0, 19, 226, 557, 598
6742142438, -3, -25, -998, -7, 0, 19, 226, 557, 598
6742242379, -5, -25, -1000, -6, 0, 26, 226, 555, 604
6742242379, -5, -25, -1000, -6, 0, 26, 226, 555, 604
6742342409, -7, -29, -1002, -6, 1, 22, 226, 550, 606
6742342409, -7, -29, -1002, -6, 1, 22, 226, 550, 606
6742442535, -2, -23, -997, -6, 2, 14, 226, 545, 609
6742442535, -2, -23, -997, -6, 2, 14, 226, 545, 609
6742542444, -7, -24, -1001, -5, 0, 17, 225, 542, 612
6742542444, -7, -24, -1001, -5, 0, 17, 225, 542, 612
6742642565, -6, -27, -1000, -6, 2, 19, 224, 546, 625
6742642565, -6, -27, -1000, -6, 2, 19, 224, 546, 625
6742742549, -5, -27, -1002, -6, 1, 15, 224, 545, 631
6742742549, -5, -27, -1002, -6, 1, 15, 224, 545, 631
6742842381, -7, -24, -999, -5, 6, 13, 224, 542, 635
6742842381, -7, -24, -999, -5, 6, 13, 224, 542, 635
6742942385, -5, -26, -998, -6, 1, 8, 223, 542, 642
6742942385, -5, -26, -998, -6, 1, 8, 223, 542, 642
6743042507, -5, -28, -1002, -4, 3, 6, 223, 539, 646
6743042507, -5, -28, -1002, -4, 3, 6, 223, 539, 646
6743142409, -8, -28, -1004, 0, 2, 1, 222, 537, 649
6743142409, -8, -28, -1004, 0, 2, 1, 222, 537, 649
6743242452, -3, -47, -997, -1, 5, -12, 221, 535, 653
6743242452, -3, -47, -997, -1, 5, -12, 221, 535, 653
6743342532, 4, -49, -996, -3, -1, -1, 220, 532, 655
6743342532, 4, -49, -996, -3, -1, -1, 220, 532, 655
6743442378, 0, -45, -1002, -3, 3, 12, 220, 526, 650
6743442378, 0, -45, -1002, -3, 3, 12, 220, 526, 650
6743542414, -6, -29, -1002, -3, 2, 9, 220, 526, 651
6743542414, -6, -29, -1002, -3, 2, 9, 220, 526, 651
6743642422, -5, -27, -999, -5, 0, 3, 221, 528, 654
6743642422, -5, -27, -999, -5, 0, 3, 221, 528, 654
6743742456, -8, -23, -995, -4, 3, -9, 221, 532, 658
6743742456, -8, -23, -995, -4, 3, -9, 221, 532, 658
6743842843, 1, -36, -996, -2, 3, -13, 221, 535, 659
6743842843, 1, -36, -996, -2, 3, -13, 221, 535, 659
6743942741, 0, -35, -991, -3, 5, -11, 220, 536, 657
6743942741, 0, -35, -991, -3, 5, -11, 220, 536, 657
6744042431, 0, -22, -1000, -3, 0, -6, 221, 530, 648
6744042431, 0, -22, -1000, -3, 0, -6, 221, 530, 648
6744142379, -8, -23, -1005, -1, 2, -8, 222, 529, 643
6744142379, -8, -23, -1005, -1, 2, -8, 222, 529, 643
6744242506, 5, -34, -999, -4, 1, -6, 222, 537, 645
6744242506, 5, -34, -999, -4, 1, -6, 222, 537, 645
6744342428, 0, -35, -995, -6, 2, -6, 222, 538, 642
6744342428, 0, -35, -995, -6, 2, -6, 222, 538, 642
6744442503, -6, -12, -996, -3, 0, -9, 223, 534, 632
6744442503, -6, -12, -996, -3, 0, -9, 223, 534, 632
6744542574, -4, -9, -997, -3, 0, -10, 223, 535, 628
6744542574, -4, -9, -997, -3, 0, -10, 223, 535, 628
6744642443, -2, -24, -999, -2, 4, -9, 223, 540, 629
6744642443, -2, -24, -999, -2, 4, -9, 223, 540, 629
6744742424, -2, -19, -998, -3, 1, -4, 224, 546, 630
6744742424, -2, -19, -998, -3, 1, -4, 224, 546, 630
6744842439, -1, -7, -997, -3, 1, 0, 224, 547, 628
6744842439, -1, -7, -997, -3, 1, 0, 224, 547, 628
6744942388, -7, -9, -999, -3, 1, -4, 224, 547, 625
6744942388, -7, -9, -999, -3, 1, -4, 224, 547, 625
6745042405, -1, -17, -996, -3, 2, -4, 224, 548, 623
6745042405, -1, -17, -996, -3, 2, -4, 224, 548, 623
6745142500, 0, -30, -998, -4, 4, 0, 225, 547, 622
6745142500, 0, -30, -998, -4, 4, 0, 225, 547, 622
6745242435, -6, -23, -997, -2, 5, 0, 225, 548, 621
6745242435, -6, -23, -997, -2, 5, 0, 225, 548, 621
6745342514, -1, -19, -997, -3, 0, 1, 225, 545, 617
6745342514, -1, -19, -997, -3, 0, 1, 225, 545, 617
6745442451, -6, -14, -1000, -2, 6, 1, 225, 544, 615
6745442451, -6, -14, -1000, -2, 6, 1, 225, 544, 615
6745542427, -9, -31, -1001, -4, -3, 0, 225, 543, 615
6745542427, -9, -31, -1001, -4, -3, 0, 225, 543, 615
6745642393, -1, -28, -1000, -3, 2, -3, 225, 543, 616
6745642393, -1, -28, -1000, -3, 2, -3, 225, 543, 616
6745742445, -4, -27, -1003, -3, 0, 2, 225, 549, 622
6745742445, -4, -27, -1003, -3, 0, 2, 225, 549, 622
6745842419, -1, -17, -1000, -3, 2, 0, 225, 549, 621
6745842419, -1, -17, -1000, -3, 2, 0, 225, 549, 621
6745942427, -7, -18, -1002, -3, 2, -6, 225, 550, 622
6745942427, -7, -18, -1002, -3, 2, -6, 225, 550, 622
6746042478, -2, -26, -1002, -3, 2, 0, 225, 550, 621
6746042478, -2, -26, -1002, -3, 2, 0, 225, 550, 621
